id,name,date,region,country,division,location,divergence,clade,pango lineage,emerging lineage,S1 mutations,current frequency,logistic growth,mutational fitness,submitting lab,originating lab,numdate
2865,hCoV-19/Argentina/INEI110389/2021,2021/08/25,South America,Argentina,Buenos Aires,,42.0,"20J (Gamma, V3)",P.1.15,"20J (Gamma, V3)",10.0,0.0,0.0,0.48095927,Instituto Nacional Enfermedades Infecciosas C.G.Malbran,Servicio Virosis Respiratorias-Departamento Virología-INEI,1.6479492
2822,hCoV-19/Guatemala/ASI4395/2021,2021/08/04,North America,Guatemala,Huehuetenango,Huehuetenango,42.0,"20J (Gamma, V3)",P.1.7,"20J (Gamma, V3)",11.0,0.0,0.0,0.54772055,"Asociación de Salud Integral / Clínica Familiar ""Luis Ángel García""",Laboratorio Nacional de Salud,1.5904541
2803,hCoV-19/TrinidadandTobago/63800/2021,2021/08/13,South America,Trinidad and Tobago,Trinidad and Tobago,,42.0,"20J (Gamma, V3)",P.1,"20J (Gamma, V3)",10.0,0.0,0.0,0.5850865,"Carrington Lab, Department of Preclinical Sciences, Faculty of Medical Sciences, The University of the West Indies, St Augustine Campus",Trinidad Public Health Laboratory,1.6151123
2793,hCoV-19/Aruba/AW-RIVM-39283/2021,2021/06/03,South America,Aruba,Aruba,,42.0,"20J (Gamma, V3)",P.1,"20J (Gamma, V3)",10.0,0.0,0.0,0.4747622,National Institute for Public Health and the Environment (RIVM),Dutch COVID-19 response team,1.4205322
2323,hCoV-19/Brazil/PR-FIOCRUZ-ICC572/2021,2021/11/17,South America,Brazil,Paraná,,42.0,21J (Delta),AY.43.2,21J (Delta),7.0,0.0,0.0,0.9639593,Instituto Carlos Chagas - Fiocruz,Laboratorio de Apoio ao Diagnóstico da COVID19,1.8780518
2284,hCoV-19/Slovakia/UKBA-8144/2021,2021/12/18,Europe,Slovakia,Trnava,,42.0,21J (Delta),AY.43,21J (Delta),9.0,0.0,0.0,0.96380866,"Faculty of Mathematics, Physics and Informatics, Comenius University, Bratislava","Institute of Virology, Biomedical Research Center of the Slovak Academy of Sciences, Bratislava",1.9630127
2181,hCoV-19/Portugal/PT22887/2021,2021/12/03,Europe,Portugal,Portugal,,42.0,21J (Delta),AY.5,21J (Delta),8.0,0.0,0.0,0.88878316,Instituto Nacional de Saude (INSA) and Instituto Gulbenkian de Ciencia (IGC),ABC Algarve,1.921875
2151,hCoV-19/Mexico/ZAC_IBT_IMSS_5864/2022,2022/01/13,North America,Mexico,Zacatecas,,42.0,21J (Delta),AY.103,21J (Delta),7.0,0.0,0.0,0.9504266,Instituto de Biotecnología de la UNAM,Unidad de Investigación Biomédica de Zacatecas (UIBZ),2.0343018
2088,hCoV-19/Mexico/SN-SEARCH-112789/2021,2021/09/22,North America,Mexico,Sinaloa,Culiacán,42.0,21J (Delta),AY.20,21J (Delta),9.0,0.0,0.0,0.93246216,Andersen lab at Scripps Research,"Salud Digna, A.C",1.7246094
2066,hCoV-19/Ukraine/5-65735/2021,2021/10/18,Europe,Ukraine,Kharkiv,,42.0,21J (Delta),AY.36,21J (Delta),9.0,0.0,0.0,1.0454576,The Institute of Molecular Biology and Genetics of NASU,SI «Public Health Center of MHU»,1.7958984
2062,hCoV-19/Congo/FCRM-54-9867/2021,2021/08/03,Africa,Republic of the Congo,Brazzaville,,42.0,21J (Delta),AY.36,21J (Delta),9.0,0.0,0.0,1.0613503,Fondation Congolaise pour la Recherche Médicale,"Fondation Congolaise pour la recherche medicale (FCRM), Francine Ntoumi",1.5876465
2047,hCoV-19/Liechtenstein/FL-Risch-21B1103307/2021,2021/11/09,Europe,Liechtenstein,Liechtenstein,,42.0,21J (Delta),AY.98.1,21J (Delta),9.0,0.0,0.0,0.9088967,Microbiology,Dr. Risch Ostschweiz AG,1.8562012
2045,hCoV-19/Uruguay/DLSP_p2263/2021,2021/09/03,South America,Uruguay,Montevideo,,42.0,21J (Delta),AY.98.1,21J (Delta),9.0,0.0,0.0,0.97998935,Departamento Laboratorios de Salud P�blica (DLSP) Ministerio de Salud P�blica,Departamento Laboratorios de Salud P�blica (DLSP) Ministerio de Salud P�blica,1.6726074
2041,hCoV-19/Bolivia/SAN-CABANA-PE-UPCH-2275/2021,2021/09/16,South America,Bolivia,Santa Cruz BO,,42.0,21J (Delta),AY.4,21J (Delta),8.0,0.0,0.0,0.9598802,"Laboratorio de Genómica Microbiana, Universidad Peruana Cayetano Heredia",Laboratorio de Diagnóstico e Investigación BIOSCIENCE SRL,1.708252
2026,hCoV-19/TrinidadandTobago/105783/2021,2021/11/30,South America,Trinidad and Tobago,Trinidad and Tobago,,42.0,21J (Delta),AY.25.1.2,21J (Delta),8.0,0.0,0.0,0.91786855,"Carrington Lab, Department of Preclinical Sciences, Faculty of Medical Sciences, The University of the West Indies, St Augustine Campus",Trinidad Public Health Laboratory,1.9136963
2018,hCoV-19/Aruba/AW-RIVM-65071/2021,2021/07/10,South America,Aruba,Aruba,,42.0,21J (Delta),AY.25.1,21J (Delta),8.0,0.0,0.0,0.9440708,National Institute for Public Health and the Environment (RIVM),Dutch COVID-19 response team,1.5219727
2017,hCoV-19/Bonaire/BQ-RIVM-55803/2021,2021/08/23,South America,Bonaire,Bonaire,,42.0,21J (Delta),AY.25.1,21J (Delta),8.0,0.0,0.0,0.9410708,National Institute for Public Health and the Environment (RIVM),Dutch COVID-19 response team,1.642456
1957,hCoV-19/Luxembourg/LNS5297509/2021,2021/09/27,Europe,Luxembourg,Luxembourg,,42.0,21J (Delta),AY.122,21J (Delta),8.0,0.0,0.0,0.94279826,"Laboratoire national de sante, Microbiology, Microbial Genomics Platform",BioneXt Lab,1.7384033
1938,hCoV-19/Serbia/K237991_1512/2021,2021/12/15,Europe,Serbia,Belgrade,,42.0,21J (Delta),AY.122,21J (Delta),8.0,0.0,0.0,0.98834854,"Institute of microbiology and Immunology, Faculty of Medicine, University of Belgrade","Laboratory for COVID19 diagnostics, Clinical Centre of Serbia",1.954834
1919,hCoV-19/Palestine/QIBPS-PS-JER122017/2021,2021/08/22,Asia,Palestine,Palestine,,42.0,21J (Delta),AY.122,21J (Delta),8.0,0.0,0.0,0.9196624,Quadram Institute Bioscience,Arab American University,1.6397705
1911,hCoV-19/Seychelles/SS3538/2021,2021/09/13,Africa,Seychelles,Seychelles,,42.0,21J (Delta),AY.122,21J (Delta),8.0,0.0,0.0,0.8972738,"KEMRI-Wellcome Trust Research Programme,Kilifi",Seychelles Public Health Laboratory,1.6999512
1877,hCoV-19/Guatemala/INC-LNS-051/2021,2021/10/10,North America,Guatemala,Totonicapan,,42.0,21J (Delta),AY.100,21J (Delta),9.0,0.0,0.0,0.98393613,"Inciensa, Instituto Costarricense de Investigación y Enseñanza en Nutrición y Salud",LNS,1.7739258
1868,hCoV-19/Mexico/OAX-INMEGEN-38-114/2021,2021/11/11,North America,Mexico,Oaxaca,,42.0,21J (Delta),AY.100,21J (Delta),10.0,0.0,0.0,0.99057245,Instituto Nacional de Medicina Genomica,Salud Digna,1.8616943
1867,hCoV-19/USA/WY-CDC-2-5084113/2021,2021/10/07,North America,USA,Wyoming,,42.0,21J (Delta),AY.100,21J (Delta),9.0,0.0,0.0,0.9539334,"Centers for Disease Control and Prevention Division of Viral Diseases, Pathogen Discovery",WY Public Health Laboratory,1.7657471
1865,hCoV-19/Paraguay/291539/2021,2021/11/06,South America,Paraguay,Hernandarias,,42.0,21J (Delta),AY.101,21J (Delta),8.0,0.0,0.0,0.89477587,Laboratorio Central de Salud Pública,Hospital Regional de Ciudad del Este,1.8479004
1846,hCoV-19/CostaRica/INC-2177-721371/2021,2021/11/21,North America,Costa Rica,Alajuela,Orotina,42.0,21J (Delta),AY.113,21J (Delta),9.0,0.0,0.0,1.003155,"Inciensa, Instituto Costarricense de Investigación y Enseñanza en Nutrición y Salud",AREA DE SALUD OROTINA-SAN MATEO,1.8890381
1837,hCoV-19/Brazil/SC-NVBS8541GENOV045384551342/2021,2021/10/06,South America,Brazil,Santa Catarina,,42.0,21J (Delta),AY.99.2,21J (Delta),7.0,0.0,0.0,0.9272676,DASA,DASA,1.7630615
1828,hCoV-19/Congo/RC-193/2021,2021/10/27,Africa,Republic of the Congo,Brazzaville,Djiri,42.0,21J (Delta),AY.122,21J (Delta),10.0,0.0,0.0,0.9499445,"Pathogen Sequencing Lab, National Institute for Biomedical Research (INRB)","Molecular Lab, National Laboratory of Public Health",1.8205566
1772,hCoV-19/Chad/TCH-23/2021,2021/08/20,Africa,Chad,N'Djamena,,42.0,21J (Delta),AY.39,21J (Delta),9.0,0.0,0.0,0.93157876,"Pathogen Genomics Lab, National Institute for Biomedical Research (INRB)",Ministère de Santé Publique et de la Solidarité Nationale,1.6342773
1768,hCoV-19/Kuwait/Jaber2220010163/2022,2022/02/06,Asia,Kuwait,Hawalli,,42.0,21J (Delta),AY.39,21J (Delta),10.0,0.0,0.0,1.0512758,"Virology Lab, Jaber Al Ahmad Hospital",Jaber Al-Ahmad Hospital,2.0999756
1761,hCoV-19/Italy/LOM_Sacco_Var_Q03326/2021,2021/11/29,Europe,Italy,Lombardy,,42.0,21J (Delta),AY.43,21J (Delta),7.0,0.0,0.0,0.89941466,"Laboratory of Clinical Microbiology, Virology and Bioemergencies, ASST Fatebenefratelli Sacco - Sacco Hospital",Policlinico San Donato,1.9110107
1694,hCoV-19/Mongolia/UB-395848/2021,2021/11/16,Asia,Mongolia,Mongolia,,42.0,21J (Delta),AY.126,21J (Delta),9.0,0.0,0.0,1.0317405,National Center for Communicable Diseases (NCCD) National Influenza Center,National Center for Communicable Diseases (NCCD) National Influenza Center,1.8753662
1634,hCoV-19/Finland/THL-202134227/2021,2021/11/28,Europe,Finland,Finland,,42.0,21J (Delta),AY.127,21J (Delta),10.0,0.0,0.0,1.1578373,"Expert Microbiology, National Institute for Health and Welfare",NordLab Rovaniemi,1.9082031
1539,hCoV-19/Canada/QC-L00368432001/2021,2021/07/18,North America,Canada,Quebec,,42.0,21J (Delta),AY.34.1,21J (Delta),10.0,0.0,0.0,1.00255,Laboratoire de santé publique du Québec,Laboratoire de santé publique du Québec,1.5438232
1535,hCoV-19/Gambia/PF0203/2021,2021/02/08,Africa,Gambia,Kombo,,42.0,21J (Delta),AY.34.1,21J (Delta),10.0,0.0,0.0,0.97854865,MRCG at LSHTM Genomics lab,MRCG at LSHTM Genomics lab,1.1054688
1489,hCoV-19/NorthMacedonia/20463-k/2021,2021/07/11,Europe,North Macedonia,Skopje,,42.0,21I (Delta),AY.9.2,21I (Delta),11.0,0.0,0.0,0.82833165,"Laboratory of virology and molecular diagnostics, Institute of Public Health",University Clinic of Cardiology,1.5246582
1482,hCoV-19/Vietnam/PIHCM-314/2021,2021/12/16,Asia,Vietnam,Tay Ninh,,42.0,21I (Delta),AY.57,21I (Delta),9.0,0.0,0.0,0.795108,Department of Microbiology and Immunology,Pasteur Institute in Ho Chi Minh city,1.9575195
1436,hCoV-19/SriLanka/aicbu3046/2021,2021/12/16,Asia,Sri Lanka,Western Province,Minuwangoda,42.0,21I (Delta),AY.28,21I (Delta),10.0,0.0,0.0,0.8310123,"Allergy, Immunology and Cell Biology Unit (AICBU)","Allergy, Immunology and Cell Biology Unit (AICBU)",1.9575195
1434,hCoV-19/SriLanka/aicbu2976/2021,2021/12/03,Asia,Sri Lanka,Western Province,Negombo,42.0,21I (Delta),AY.28,21I (Delta),11.0,0.0,0.0,0.8654884,"Allergy, Immunology and Cell Biology Unit (AICBU)","Allergy, Immunology and Cell Biology Unit (AICBU)",1.921875
1409,hCoV-19/Mexico/MEX-INMEGEN-35-17/2021,2021/10/21,North America,Mexico,Estado de Mexico,,42.0,21I (Delta),AY.26,21I (Delta),8.0,0.0,0.0,0.9215503,Instituto Nacional de Medicina Genomica,Salud Digna,1.8040771
1379,hCoV-19/Myanmar/DSMRC052/2021,2021/12/03,Asia,Myanmar,Mandalay,,42.0,21I (Delta),B.1.617.2,21I (Delta),11.0,0.0,0.0,0.9277628,DSMRC,DSMRC,1.921875
1356,hCoV-19/SierraLeone/CPHRL-113/2021,2021/07/11,Africa,Sierra Leone,Sierra Leone,,42.0,21A (Delta),B.1.617.2,21A (Delta),8.0,0.0,0.0,0.6849214,Central Public Health Reference Laboratory,China P3 Laboratory,1.5246582
1355,hCoV-19/SierraLeone/CPHRL-092/2021,2021/05/07,Africa,Sierra Leone,Sierra Leone,,42.0,21A (Delta),B.1.617.2,21A (Delta),8.0,0.0,0.0,0.69784516,Central Public Health Reference Laboratory,China P3 Laboratory,1.3465576
246,hCoV-19/HongKong/WHP4813/2021,2021/07/03,Asia,Hong Kong,Hong Kong,,42.0,20A,B.1.619.1,20A,5.0,0.0,0.0,0.38581732,"School of Public Health, The University of Hong Kong",Hong Kong Department of Health,1.5026855
3494,hCoV-19/Panama/GMI-PASEQ510/2021,2021/09/17,North America,Panama,Herrera,,43.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",6.0,0.0,0.0,0.39035538,Gorgas Memorial Institute of Health Studies,Gorgas Memorial Institute of Health Studies,1.7109375
3300,hCoV-19/USA/KS-KHEL-1892/2021,2021/05/19,North America,USA,Kansas,,43.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",6.0,0.0,0.0,0.41110697,Kansas Health and Environmental Lab,Wichita State University - Molecular Diagnostics Lab,1.3793945
2304,hCoV-19/Montenegro/1135062202/2022,2022/01/14,Europe,Montenegro,Cetinje,,43.0,21J (Delta),AY.43,21J (Delta),8.0,0.0,0.0,1.067914,Eurofins Genomics Europe Sequencing GmbH,"Laboratory for Molecular Diagnostics,IPHMN",2.0369873
2256,hCoV-19/NewZealand/21CV1892/2021,2021/11/01,Oceania,New Zealand,Wellington,Capital and Coast,43.0,21J (Delta),AY.4,21J (Delta),9.0,0.0,0.0,1.0929728,Institute of Environmental Science and Research (ESR),Wellington SCL (WN),1.8342285
2255,hCoV-19/NewZealand/21CV1891/2021,2021/11/01,Oceania,New Zealand,Wellington,Capital and Coast,43.0,21J (Delta),AY.4,21J (Delta),9.0,0.0,0.0,1.0929728,Institute of Environmental Science and Research (ESR),Wellington SCL (WN),1.8342285
2217,hCoV-19/Montenegro/CO-00596_MNE000_5830392102/2021,2021/12/10,Europe,Montenegro,Podgorica,,43.0,21J (Delta),AY.46.6,21J (Delta),11.0,0.0,0.0,0.9215178,Eurofins Genomics Europe Sequencing GmbH,"Laboratory for Molecular Diagnostics,IPHMN",1.94104
2192,hCoV-19/SaintMartin/IDF-IPP48420/2021,2021/11/25,North America,Saint Martin,Saint Martin,,43.0,21J (Delta),AY.119,21J (Delta),10.0,0.0,0.0,0.9770086,"National Reference Center for Viruses of Respiratory Infections, Institut Pasteur, Paris",Labo Analyses Med,1.9000244
2176,hCoV-19/Japan/TKYSS01464/2021,2021/11/25,Asia,Japan,Tokyo,,43.0,21J (Delta),AY.29.2,21J (Delta),10.0,0.0,0.0,1.1198279,Tokyo Metropolitan Institute of Public Health,Tokyo Metropolitan Institute of Public Health,1.9000244
2164,hCoV-19/USA/MN-CDC-ASC210395684/2021,2021/11/10,North America,USA,Minnesota,,43.0,21J (Delta),AY.103,21J (Delta),8.0,0.0,0.0,0.920811,"Centers for Disease Control and Prevention Division of Viral Diseases, Pathogen Discovery",Aegis Sciences Corporation,1.8588867
2136,hCoV-19/Malawi/MLW-00254/2021,2021/10/26,Africa,Malawi,Southern Region MW,Blantyre,43.0,21J (Delta),AY.6,21J (Delta),8.0,0.0,0.0,0.91653633,Malawi Liverpool Wellcome Trust Clinical Research Program,Malawi Liverpool Wellcome Trust Clinical Research Program,1.817749
2019,hCoV-19/Aruba/AW-RIVM-56799/2021,2021/08/25,South America,Aruba,Aruba,,43.0,21J (Delta),AY.25.1,21J (Delta),8.0,0.0,0.0,0.9380708,National Institute for Public Health and the Environment (RIVM),Dutch COVID-19 response team,1.6479492
2010,hCoV-19/NorthernMarianaIslands/MP-CDC-2-5350423/2021,2021/11/24,North America,USA,Northern Mariana Islands,,43.0,21J (Delta),AY.25,21J (Delta),8.0,0.0,0.0,0.94078445,"Centers for Disease Control and Prevention Division of Viral Diseases, Pathogen Discovery",Commonwealth Healthcare Center,1.8972168
1980,hCoV-19/Angola/CERI-KRISP-K033821/2021,2021/11/10,Africa,Angola,Bengo,,43.0,21J (Delta),AY.91,21J (Delta),10.0,0.0,0.0,0.9639098,"CERI, Centre for Epidemic Response and Innvoation, Stellenbosch University and KRISP, KZN Research Innovation and Sequencing Platform, UKZN.",Instituto Nacional de Investigação em Saúde,1.8588867
1935,hCoV-19/Moldova/B0094_2021_11_25/2021,2021/11/25,Europe,Moldova,Chisinau,,43.0,21J (Delta),AY.122,21J (Delta),9.0,0.0,0.0,0.9958615,"Moldova, Chisinau, MedExpert","Moldova, Chisinau, MedExpert",1.9000244
1912,hCoV-19/Seychelles/SS3560/2021,2021/09/15,Africa,Seychelles,Seychelles,,43.0,21J (Delta),AY.122,21J (Delta),8.0,0.0,0.0,0.91414565,"KEMRI-Wellcome Trust Research Programme,Kilifi",Seychelles Public Health Laboratory,1.7054443
1900,hCoV-19/Hainan/IVDC-609/2022,2022/02/19,Asia,China,Hainan,Chengmai,43.0,21J (Delta),AY.122,21J (Delta),8.0,0.0,0.0,0.9107557,"National Institute for Viral Disease Control and Prevention, China CDC",Hainan Provincial Center for Disease Control and Prevention,2.13562
1861,hCoV-19/Bahrain/21921539324_S70_L001/2021,2021/09/17,Asia,Bahrain,Bahrain,,43.0,21J (Delta),AY.100,21J (Delta),10.0,0.0,0.0,0.90953714,"Communicable Disease Laboratory, Public Health Directorate","Communicable Disease Laboratory, Public Health Directorate",1.7109375
1816,hCoV-19/HongKong/CM21000722/2021,2021/11/26,Asia,Hong Kong,Hong Kong,,43.0,21J (Delta),AY.122,21J (Delta),9.0,0.0,0.0,1.0411456,Hong Kong Department of Health,Temporary Specimen Collection Centre at the AsiaWorld-Expo,1.90271
1801,hCoV-19/Turkey/HSGM-E16666/2021,2021/10/12,Europe,Turkey,Turkey,,43.0,21J (Delta),AY.121,21J (Delta),9.0,0.0,0.0,1.0958579,Ministry of Health Turkey,Ministry of Health Turkey,1.779419
1799,hCoV-19/Turkey/HSGM-F10152/2021,2021/12/16,Europe,Turkey,Turkey,,43.0,21J (Delta),AY.121,21J (Delta),8.0,0.0,0.0,0.99963284,Ministry of Health Turkey,Ministry of Health Turkey,1.9575195
1745,hCoV-19/Panama/SEQ971-GMI/2021,2021/12/29,North America,Panama,Chiriqui,,43.0,21J (Delta),AY.42,21J (Delta),9.0,0.0,0.0,0.95088947,Gorgas Memorial Institute of Health Studies,Gorgas Memorial Institute of Health Studies,1.9931641
1707,hCoV-19/Cyprus/CING_31_1211_Pa/2021,2021/11/12,Europe,Cyprus,Cyprus,,43.0,21J (Delta),AY.110,21J (Delta),9.0,0.0,0.0,1.0026237,"Department of Molecular Virology, Cyprus Institute of Neurology and Genetics","Department of Molecular Virology, Cyprus Institute of Neurology and Genetics",1.8643799
1601,hCoV-19/Guinea/IPG-24716/2021,2021/10/01,Africa,Guinea,Conakry,,43.0,21J (Delta),AY.39,21J (Delta),9.0,0.0,0.0,0.92313194,Institut Pasteur de Guinée,Institut Pasteur de Guinée,1.7492676
1569,hCoV-19/Singapore/7709/2021,2021/11/04,Asia,Singapore,Singapore,,43.0,21J (Delta),AY.23,21J (Delta),8.0,0.0,0.0,0.88384783,"National Public Health Laboratory, National Centre for Infectious Diseases","National Public Health Laboratory, National Centre for Infectious Diseases",1.8424072
1551,hCoV-19/PapuaNewGuinea/PNG7196/2021,2021/01/22,Oceania,Papua New Guinea,Papua New Guinea,,43.0,21J (Delta),AY.23,21J (Delta),8.0,0.0,0.0,0.8550503,Microbiological Diagnostic Unit - Public Health Laboratory (MDU-PHL),Central Public Health Laboratory,1.05896
1534,hCoV-19/Mauritania/N033859/2021,2021/03/16,Africa,Mauritania,Nouackchott,,43.0,21J (Delta),AY.34.1,21J (Delta),10.0,0.0,0.0,0.99955,INRSP - Mauritania,INRSP - Mauritania,1.2041016
1532,hCoV-19/Germany/BE-RKI-I-265173/2021,2021/09/19,Europe,Germany,Berlin,,43.0,21J (Delta),AY.34,21J (Delta),10.0,0.0,0.0,1.0116739,Robert Koch Institute,MDI Limbach Berlin GmbH; MVZ Labor Berlin,1.7164307
1432,hCoV-19/Qatar/QA.QU.19.7.E10/2021,2021/10/20,Asia,Qatar,Doha,,43.0,21I (Delta),AY.28,21I (Delta),8.0,0.0,0.0,0.8338387,"Biomedical Research Center (BRC), Qatar University / Qatar Genome Project (QGP)",Ministry of Public Health / Hamad Medical Corporation,1.8013916
1354,hCoV-19/Guinea/LFHVG-G0400/2021,2021/08/19,Africa,Guinea,Conakry,Kaloum,43.0,21A (Delta),B.1.617.2,21A (Delta),8.0,0.0,0.0,0.6980349,"""Laboratoire des Fievres Hemorragiques Virales en Guinee, LFHVG, and the Bernhard Nocht Institute for Tropical Medicine, BNITM""","Laboratoire des Fievres Hemorragiques Virales en Guinee, LFHVG",1.6314697
378,hCoV-19/Colombia/ATL-INS-55223742/2021,2021/09/29,South America,Colombia,Atlantico,Barranquilla,43.0,21H (Mu),B.1.621.2,21H (Mu),9.0,0.0,0.0,0.6684675,Gencore - Universidad de los Andes,SURA,1.7438965
239,hCoV-19/Mexico/TAB-InDRE_FB26495_S5752/2021,2021/07/29,North America,Mexico,Tabasco,,43.0,20A,XB,20A,5.0,0.0,0.0,0.51624376,Instituto de Diagnostico y Referencia Epidemiologicos (INDRE),LESP Tabasco,1.5739746
144,hCoV-19/Guatemala/INC-LNS-039/2021,2021/09/08,North America,Guatemala,Escuintla,,43.0,19B,A.2.5,19B,8.0,0.0,0.0,0.3507683,"Inciensa, Instituto Costarricense de Investigación y Enseñanza en Nutrición y Salud",LNS,1.6862793
3526,hCoV-19/BosniaandHerzegovina/BM10602/2021,2021/05/19,Europe,Bosnia and Herzegovina,Bihac,,44.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",7.0,0.0,0.0,0.3655946,Alea Genetic Centre,Poliklinika Muminovic,1.3793945
3507,hCoV-19/Montenegro/CO-00357_MNE000_2435892102/2021,2021/07/09,Europe,Montenegro,Bar,,44.0,"20I (Alpha, V1)",B.1.1.7,"20I (Alpha, V1)",7.0,0.0,0.0,0.40718392,Eurofins Genomics Europe Sequencing GmbH,"Laboratory for Molecular Diagnostics, IPHMN",1.519165
2837,hCoV-19/Brazil/SP-IB_SEQ03298/2021,2021/08/17,South America,Brazil,São Paulo,,44.0,"20J (Gamma, V3)",P.1,"20J (Gamma, V3)",10.0,0.0,0.0,0.47385678,Instituto Butantan,Unidade Basica de Saude Dr. JoseFrancisco de Almeida,1.6259766
2799,hCoV-19/Mexico/SON-H-2965/2021,2021/06/16,North America,Mexico,Sonora,,44.0,"20J (Gamma, V3)",P.1,"20J (Gamma, V3)",10.0,0.0,0.0,0.45500982,Genolife,Genolife,1.4561768
2112,hCoV-19/NewZealand/22CV1688/2022,2022/02/04,Oceania,New Zealand,Hawkes Bay,,44.0,21J (Delta),AY.39.1.1,21J (Delta),10.0,0.0,0.0,1.0184833,Institute of Environmental Science and Research (ESR),Hawkes Bay Hospital,2.0944824
2111,hCoV-19/NewZealand/22CV0530/2022,2022/01/15,Oceania,New Zealand,Wairarapa,,44.0,21J (Delta),AY.39.1.1,21J (Delta),10.0,0.0,0.0,1.0185744,Institute of Environmental Science and Research (ESR),Wellington SCL (WN),2.0396729
2097,hCoV-19/USA/MN-CDC-IBX126515723089/2021,2021/10/21,North America,USA,Minnesota,,44.0,21J (Delta),AY.39,21J (Delta),8.0,0.0,0.0,0.9940969,"Centers for Disease Control and Prevention Division of Viral Diseases, Pathogen Discovery",Infinity Biologix,1.8040771
2063,hCoV-19/EquatorialGuinea/C21093/2021,2021/12/03,Africa,Equatorial Guinea,Equatorial Guinea,,44.0,21J (Delta),AY.36,21J (Delta),10.0,0.0,0.0,1.1189796,Swiss Tropical and Public Health Institute,Laboratorio de Investigaciones de Baney,1.921875
